STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_IN_UNIFORM_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,WEAPON_FOUND_FLAG
2018-02-13,22:03:00,2018,February,Tuesday,Based on Radio Run,none,P,1,CPW,15,Y,CALM,21,MALE,ASIAN_/_PACIFIC_ISLANDER,5.8,165,THN,BRO,BLK,60,PBBS,BROOKLYN,N
2018-02-13,21:30:00,2018,February,Tuesday,Based on Radio Run,none,P,0,CPW,5,Y,none,29,MALE,BLACK,5.8,160,THN,BRO,BLK,75,PBBN,BROOKLYN,N
2018-02-13,15:02:00,2018,February,Tuesday,Based on Radio Run,O,H,1,CPW,5,Y,NERVOUS,20,MALE,BLACK,5.11,200,MED,BRO,BLK,79,PBBN,BROOKLYN,N
2018-02-13,15:02:00,2018,February,Tuesday,Based on Radio Run,O,H,1,CPW,5,Y,NERVOUS,20,MALE,BLACK,5.11,260,HEA,BRO,BLK,79,PBBN,BROOKLYN,N
2018-02-14,20:20:00,2018,February,Wednesday,Based on Self Initiated,O,P,1,CPW,3,Y,COMPLIANT,30,MALE,WHITE_HISPANIC,5.11,190,THN,BRO,BLK,44,PBBX,BRONX,Y
2018-02-14,11:30:00,2018,February,Wednesday,Based on Radio Run,none,P,5,CPW,10,Y,CALM,36,MALE,BLACK,6.1,200,MED,BRO,BLK,67,PBBS,BROOKLYN,N
2018-02-14,11:47:00,2018,February,Wednesday,Based on Radio Run,S,T,2,CPW,8,Y,AGITATED,47,MALE,ASIAN_/_PACIFIC_ISLANDER,5.7,160,MED,BRO,BLK,68,PBBS,BROOKLYN,N
2018-02-14,00:20:00,2018,February,Wednesday,Based on Radio Run,O,P,1,CPW,1,Y,COMPLAINING,39,MALE,BLACK,5.8,190,MED,BLK,BLD,103,PBQS,QUEENS,Y
2018-02-14,17:05:00,2018,February,Wednesday,Based on Self Initiated,S,T,1,CPW,4,Y,none,33,MALE,ASIAN_/_PACIFIC_ISLANDER,5.5,170,MED,BRO,BLK,112,PBQN,QUEENS,N
2018-02-15,08:40:00,2018,February,Thursday,Based on Self Initiated,S,T,1,CPW,5,Y,NERVOUS,34,MALE,WHITE,5.1,150,THN,BRO,BRO,13,PBMS,MANHATTAN,Y
2018-02-15,13:50:00,2018,February,Thursday,Based on Self Initiated,S,T,1,CPW,5,Y,EASY GOING,26,MALE,WHITE_HISPANIC,5.8,165,THN,BRO,BLK,13,PBMS,MANHATTAN,Y
2018-02-15,21:30:00,2018,February,Thursday,Based on Self Initiated,O,H,1,CPW,5,Y,NERVOUS/ ANCIOUS,16,MALE,BLACK,5.1,140,THN,BRO,BLK,28,PBMN,MANHATTAN,N
2018-02-15,15:05:00,2018,February,Thursday,Based on Self Initiated,none,none,1,CPW,5,Y,NERVOUS,-1,MALE,WHITE_HISPANIC,5.9,175,THN,BRO,BLK,52,PBBX,BRONX,N
2018-02-15,20:30:00,2018,February,Thursday,Based on Self Initiated,O,P,2,CPW,4,N,CALM  AND APOLOGETIC,26,MALE,WHITE,5.7,160,THN,BRO,BRO,101,PBQS,QUEENS,N
2018-02-15,20:30:00,2018,February,Thursday,Based on Self Initiated,O,P,2,CPW,4,N,APOLOGETIC,25,MALE,WHITE,6,170,THN,GRN,BLK,101,PBQS,QUEENS,N
2018-02-15,15:56:00,2018,February,Thursday,Based on Radio Run,O,none,1,CPW,8,N,YELLING; FIGHTING,22,MALE,WHITE_HISPANIC,5.5,150,THN,BRO,BLK,115,PBQN,QUEENS,Y
2018-02-16,18:30:00,2018,February,Friday,Based on Radio Run,I,P,1,CPW,20,Y,CALM,16,MALE,BLACK,5.7,160,THN,BRO,BLK,60,PBBS,BROOKLYN,N
2018-02-16,18:30:00,2018,February,Friday,Based on Radio Run,I,P,1,CPW,20,Y,CALM,18,MALE,BLACK,5.7,150,THN,BRO,BLK,60,PBBS,BROOKLYN,N
2018-02-16,18:30:00,2018,February,Friday,Based on Radio Run,I,P,1,CPW,10,Y,CALM,19,MALE,BLACK,5.8,160,THN,BRO,BLK,60,PBBS,BROOKLYN,N
2018-02-16,18:30:00,2018,February,Friday,Based on Radio Run,I,P,1,CPW,10,Y,CALM,22,MALE,BLACK,5.6,170,MED,BRO,BLK,60,PBBS,BROOKLYN,N
2018-02-16,18:30:00,2018,February,Friday,Based on Radio Run,I,P,1,CPW,10,Y,CALM,15,MALE,BLACK,5.6,130,THN,BRO,BLK,60,PBBS,BROOKLYN,N
2018-02-16,13:56:00,2018,February,Friday,Based on Radio Run,none,P,1,CPW,30,Y,APPARENTLY NORMAL,-1,MALE,WHITE,5.9,140,THN,BLU,GRY,66,PBBS,BROOKLYN,Y
2018-02-16,16:00:00,2018,February,Friday,Based on Radio Run,S,T,2,CPW,10,N,UNDERSTANDING AND COOPERATIVE,30,MALE,BLACK,6.1,180,MED,BRO,BLK,84,PBBN,BROOKLYN,N
2018-02-17,09:00:00,2018,February,Saturday,Based on Self Initiated,none,P,1,CPW,7,N,none,34,MALE,BLACK,5.11,180,MED,BRO,BLD,25,PBMN,MANHATTAN,Y
2018-02-17,23:15:00,2018,February,Saturday,Based on C/W on Scene,O,H,24804,CPW,2,N,CALM,65,MALE,BLACK,5.1,140,THN,BRO,BLK,26,PBMN,MANHATTAN,N
2018-02-17,18:20:00,2018,February,Saturday,Based on Self Initiated,none,none,1,CPW,4,N,COMBATIVE,17,MALE,BLACK,5.1,140,THN,BRO,BLK,67,PBBS,BROOKLYN,Y
2018-02-17,09:24:00,2018,February,Saturday,Based on Radio Run,O,P,1,CPW,5,Y,CALM,39,MALE,BLACK,6.2,220,MED,BLK,BLK,71,PBBS,BROOKLYN,N
2018-02-17,14:40:00,2018,February,Saturday,Based on Radio Run,none,none,1,CPW,3,N,NERVOUS,24,FEMALE,WHITE_HISPANIC,5.6,140,HEA,BRO,BLK,77,PBBN,BROOKLYN,N
2018-02-17,14:40:00,2018,February,Saturday,Based on Radio Run,none,none,1,CPW,3,N,NERVOUS,24,FEMALE,WHITE_HISPANIC,5.6,230,HEA,BRO,BLK,77,PBBN,BROOKLYN,N
2018-02-17,19:00:00,2018,February,Saturday,Based on Radio Run,none,P,1,CPW,40,Y,CALM,19,MALE,BLACK,5.1,150,THN,BRO,BLK,77,PBBN,BROOKLYN,N
2018-02-17,19:00:00,2018,February,Saturday,Based on Radio Run,none,P,1,CPW,40,Y,CALM,24,MALE,BLACK,5.8,160,THN,BRO,BLK,77,PBBN,BROOKLYN,N
2018-02-17,19:00:00,2018,February,Saturday,Based on Radio Run,O,none,1,CPW,40,Y,CALM,22,MALE,BLACK,6,200,MED,BRO,BLK,77,PBBN,BROOKLYN,N
2018-02-17,21:24:00,2018,February,Saturday,Based on Radio Run,O,P,1,CPW,30,Y,AGGITATED/INTOXICATED,36,MALE,BLACK,6.1,160,THN,BRO,BLK,102,PBQS,QUEENS,N
2018-02-17,16:30:00,2018,February,Saturday,Based on Self Initiated,O,P,1,CPW,10,N,CALM,21,MALE,WHITE,6.2,170,THN,BLU,BRO,121,PBSI,STATEN ISLAND,N
2018-02-18,12:04:00,2018,February,Sunday,Based on Self Initiated,none,P,2,CPW,5,N,COMPLIANT,-1,MALE,WHITE_HISPANIC,5.7,140,THN,BRO,BLK,40,PBBX,BRONX,N
2018-02-18,20:55:00,2018,February,Sunday,Based on Radio Run,none,P,1,CPW,10,Y,NERVOUS,15,MALE,WHITE_HISPANIC,5.7,150,THN,BRO,BLK,46,PBBX,BRONX,N
2018-02-18,20:55:00,2018,February,Sunday,Based on Radio Run,none,P,1,CPW,10,Y,NERVOUS,20,MALE,WHITE_HISPANIC,5.6,150,THN,BRO,BLK,46,PBBX,BRONX,N
2018-02-18,20:55:00,2018,February,Sunday,Based on Radio Run,none,P,1,CPW,10,Y,NERVOUS,18,MALE,WHITE_HISPANIC,5.4,130,THN,BRO,BLK,46,PBBX,BRONX,N
2018-02-18,18:20:00,2018,February,Sunday,Based on Radio Run,I,P,2,CPW,3,Y,CALM; EXPLAINATIVE; AND COOPERATIVE,46,MALE,WHITE_HISPANIC,5.6,180,MED,BRO,BLK,72,PBBS,BROOKLYN,N
2018-02-18,08:14:00,2018,February,Sunday,Based on Radio Run,S,T,1,CPW,28,Y,COMPLIED,32,MALE,WHITE_HISPANIC,5.7,150,U,BLK,BLK,103,PBQS,QUEENS,N
2018-02-19,16:02:00,2018,February,Monday,Based on Radio Run,O,P,1,CPW,8,Y,CALM AND SHOCKED,54,MALE,WHITE_HISPANIC,5.7,155,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2018-02-19,16:02:00,2018,February,Monday,Based on Radio Run,none,none,1,CPW,8,Y,CALM AND SHOCKED,60,MALE,BLACK,5.11,160,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2018-02-19,10:15:00,2018,February,Monday,Based on Radio Run,O,P,0,CPW,0,Y,none,59,MALE,WHITE,-1,200,MED,BRO,BRO,24,PBMN,MANHATTAN,N
2018-02-19,16:52:00,2018,February,Monday,Based on Self Initiated,none,P,1,CPW,2,N,COOPERATIVE,25,MALE,BLACK_HISPANIC,5.7,150,MED,BRO,BRO,46,PBBX,BRONX,N
2018-02-19,16:42:00,2018,February,Monday,Based on Radio Run,none,none,1,CPW,6,Y,ANGRY,35,MALE,BLACK,-1,140,THN,BRO,BLK,52,PBBX,BRONX,Y
2018-02-19,18:20:00,2018,February,Monday,Based on C/W on Scene,I,none,0,CPW,11,Y,CONFUSED,30,MALE,BLACK,5.7,150,MED,ZZZ,XXX,67,PBBS,BROOKLYN,N
2018-02-19,23:40:00,2018,February,Monday,Based on Self Initiated,none,none,0,CPW,4,Y,none,20,MALE,BLACK,-1,-1,HEA,BRO,BLK,75,PBBN,BROOKLYN,N
2018-02-19,13:07:00,2018,February,Monday,Based on Radio Run,O,P,1,CPW,3,Y,ONCOOPERATIVE,22,MALE,BLACK,5.6,140,THN,BLK,BLK,114,PBQN,QUEENS,N
2018-02-20,18:00:00,2018,February,Tuesday,Based on Self Initiated,none,none,3,CPW,10,N,UPSET,29,MALE,WHITE_HISPANIC,-1,1,U,GRN,BLK,34,PBMN,MANHATTAN,N
2018-02-20,02:48:00,2018,February,Tuesday,Based on Self Initiated,I,P,5,CPW,2,N,CALM AND UNDERSTANDING,28,MALE,BLACK,6,180,THN,BLK,BLK,46,PBBX,BRONX,Y
2018-02-20,20:27:00,2018,February,Tuesday,Based on Self Initiated,O,P,5,CPW,5,N,OK CLAIM,31,MALE,BLACK,5.4,150,U,BRO,BLK,79,PBBN,BROOKLYN,Y
2018-02-20,11:23:00,2018,February,Tuesday,Based on Self Initiated,O,P,3,CPW,6,N,CALM,28,MALE,BLACK,5.6,160,MED,BRO,BRO,101,PBQS,QUEENS,Y
2018-02-21,13:58:00,2018,February,Wednesday,Based on Radio Run,O,P,1,CPW,10,Y,COMPLIANT,49,MALE,WHITE_HISPANIC,5.6,160,THN,BRO,BLK,40,PBBX,BRONX,N
2018-02-21,10:20:00,2018,February,Wednesday,Based on Self Initiated,O,P,1,CPW,4,N,CALMED,41,MALE,WHITE_HISPANIC,5.6,140,THN,BRO,BLK,49,PBBX,BRONX,Y
2018-02-21,20:27:00,2018,February,Wednesday,Based on Radio Run,none,P,2,CPW,3,Y,CALM,-1,MALE,BLACK,-1,-1,HEA,BRO,BLK,49,PBBX,BRONX,N
2018-02-21,23:15:00,2018,February,Wednesday,Based on Self Initiated,O,none,0,CPW,3,N,none,21,MALE,BLACK,5.6,160,THN,BRO,BLK,67,PBBS,BROOKLYN,Y
2018-02-21,07:41:00,2018,February,Wednesday,Based on Radio Run,none,P,1,CPW,3,Y,NORMAL,28,MALE,BLACK,6.1,175,THN,BRO,BLK,71,PBBS,BROOKLYN,N
2018-02-21,20:57:00,2018,February,Wednesday,Based on Radio Run,O,none,1,CPW,3,Y,NERVOUS,55,MALE,BLACK,5.9,150,MED,BRO,BLK,71,PBBS,BROOKLYN,N
2018-02-21,23:10:00,2018,February,Wednesday,Based on Self Initiated,O,P,1,CPW,8,N,HAPPY,18,MALE,BLACK,5.8,150,THN,BRO,BLK,73,PBBN,BROOKLYN,N
2018-02-21,23:10:00,2018,February,Wednesday,Based on Self Initiated,O,P,1,CPW,8,N,NORMAL,18,MALE,BLACK,6.1,180,THN,BRO,BLK,73,PBBN,BROOKLYN,N
2018-02-21,12:40:00,2018,February,Wednesday,Based on Radio Run,O,P,1,CPW,10,Y,ANGRY,17,MALE,BLACK,5.6,140,THN,BRO,BLK,77,PBBN,BROOKLYN,N
2018-02-21,12:40:00,2018,February,Wednesday,Based on Radio Run,O,P,1,CPW,10,Y,CALM,17,MALE,BLACK,5.6,140,THN,BRO,BLK,77,PBBN,BROOKLYN,N
2018-02-21,12:40:00,2018,February,Wednesday,Based on Radio Run,O,P,1,CPW,10,Y,CALM,19,MALE,BLACK,5.7,130,THN,BRO,BLK,77,PBBN,BROOKLYN,N
2018-02-21,12:40:00,2018,February,Wednesday,Based on Radio Run,O,P,1,CPW,10,Y,CALM,10,MALE,BLACK,5.7,200,HEA,BRO,BLK,77,PBBN,BROOKLYN,N
2018-02-22,12:30:00,2018,February,Thursday,Based on C/W on Scene,S,T,0,CPW,7,Y,CALM,50,MALE,BLACK,5.1,210,MED,BRO,RED,40,PBBX,BRONX,N
2018-02-22,12:00:00,2018,February,Thursday,Based on Self Initiated,O,P,1,CPW,5,N,CALM; NORMAL,41,MALE,WHITE_HISPANIC,5.7,200,HEA,BRO,BLD,60,PBBS,BROOKLYN,Y
2018-02-22,21:35:00,2018,February,Thursday,Based on Self Initiated,O,H,1,CPW,5,Y,NERVOUS,25,MALE,BLACK,5.8,215,MED,BRO,BLK,61,PBBS,BROOKLYN,N
2018-02-22,02:25:00,2018,February,Thursday,Based on Self Initiated,O,none,1,CPW,5,N,none,25,MALE,BLACK,5.1,180,THN,BRO,BLK,67,PBBS,BROOKLYN,Y
2018-02-22,06:23:00,2018,February,Thursday,Based on Self Initiated,O,P,1,CPW,5,N,CALM,26,MALE,BLACK,5.9,200,MED,BRO,BLK,67,PBBS,BROOKLYN,N
2018-02-22,13:37:00,2018,February,Thursday,Based on Radio Run,none,P,1,CPW,5,Y,COMPLIANT,32,MALE,BLACK,6.1,275,HEA,BRO,BLK,70,PBBS,BROOKLYN,N
2018-02-22,00:15:00,2018,February,Thursday,Based on Radio Run,O,P,1,CPW,5,N,NERVOUS. INITIALLY NON COMPLIANT.,32,MALE,BLACK,5.9,180,THN,BRO,BLK,115,PBQN,QUEENS,Y
2018-02-22,00:15:00,2018,February,Thursday,Based on Radio Run,O,P,1,CPW,5,N,NERVOUS,36,MALE,BLACK,5.6,160,MED,BRO,BLK,115,PBQN,QUEENS,N
2018-02-23,14:30:00,2018,February,Friday,Based on Self Initiated,S,T,1,CPW,5,Y,ARROGANT,21,MALE,WHITE,5.9,195,MED,BLU,BRO,13,PBMS,MANHATTAN,Y
2018-02-23,21:47:00,2018,February,Friday,Based on Self Initiated,I,H,1,CPW,5,Y,ANGRY,21,MALE,WHITE_HISPANIC,6,240,HEA,BRO,BRO,40,PBBX,BRONX,Y
2018-02-23,00:10:00,2018,February,Friday,Based on Self Initiated,O,P,1,CPW,15,Y,BELIGERANT; UPSET AND ANGRY.,24,FEMALE,BLACK,5.4,140,MED,BRO,BLK,42,PBBX,BRONX,Y
2018-02-23,00:10:00,2018,February,Friday,Based on Self Initiated,O,P,1,CPW,15,Y,CALM,28,MALE,BLACK,5.7,190,MED,BRO,BLK,42,PBBX,BRONX,Y
2018-02-23,19:23:00,2018,February,Friday,Based on Radio Run,S,T,0,CPW,5,Y,CALM;COOL;COLLECTIVE,25,MALE,WHITE_HISPANIC,5.6,180,MED,BRO,BLK,44,PBBX,BRONX,N
2018-02-23,19:23:00,2018,February,Friday,Based on Radio Run,S,T,0,CPW,5,Y,COOL; CALM; AND COLLECTIVE,36,MALE,WHITE_HISPANIC,5.8,180,THN,BRO,BLK,44,PBBX,BRONX,N
2018-02-23,06:32:00,2018,February,Friday,Based on Radio Run,O,P,1,CPW,7,Y,CONFUSED; SLIGHTLY AGITATED,22,FEMALE,WHITE_HISPANIC,5.6,140,THN,ZZZ,BRO,73,PBBN,BROOKLYN,N
2018-02-23,06:30:00,2018,February,Friday,Based on Radio Run,O,none,0,CPW,10,Y,none,30,MALE,WHITE_HISPANIC,5.4,200,HEA,BRO,BLK,73,PBBN,BROOKLYN,N
2018-02-23,22:18:00,2018,February,Friday,Based on Self Initiated,O,P,1,CPW,5,N,COMBATIVE,37,MALE,BLACK,5.6,140,THN,BRO,BLK,81,PBBN,BROOKLYN,Y
2018-02-23,13:00:00,2018,February,Friday,Based on C/W on Scene,I,none,1,CPW,7,Y,COOPERATIVE,51,MALE,BLACK,6,250,HEA,BRO,BLK,103,PBQS,QUEENS,N
2018-02-23,01:07:00,2018,February,Friday,Based on Self Initiated,O,none,5,CPW,2,N,UNDERSTANDING,23,MALE,WHITE,5.5,140,THN,BLU,BRO,120,PBSI,STATEN ISLAND,N
2018-02-24,01:00:00,2018,February,Saturday,Based on Self Initiated,none,none,1,CPW,1,N,BOISTEROUS,33,MALE,BLACK,5.7,140,THN,BRO,BLK,43,PBBX,BRONX,Y
2018-02-24,23:09:00,2018,February,Saturday,Based on Radio Run,I,none,1,CPW,5,N,CALM,57,MALE,BLACK,5.9,240,U,BRO,ZZZ,49,PBBX,BRONX,N
2018-02-24,03:20:00,2018,February,Saturday,Based on Self Initiated,none,none,1,CPW,3,N,COMBATIVE,30,MALE,BLACK,6.3,200,MED,BLK,BLK,67,PBBS,BROOKLYN,N
2018-02-24,04:03:00,2018,February,Saturday,Based on C/W on Scene,O,none,0,CPW,3,Y,UNDERSTANDING,24,MALE,BLACK,5.8,160,MED,BRO,BLK,72,PBBS,BROOKLYN,N
2018-02-24,19:45:00,2018,February,Saturday,Based on Self Initiated,none,none,1,CPW,2,N,CALM; COOPERATIVE,31,MALE,BLACK,5.1,170,MED,BRO,BLK,79,PBBN,BROOKLYN,Y
2018-02-24,17:47:00,2018,February,Saturday,Based on Radio Run,O,P,1,CPW,5,Y,CALM,-1,MALE,BLACK,5.9,160,THN,BRO,BLK,83,PBBN,BROOKLYN,N
2018-02-25,17:50:00,2018,February,Sunday,Based on Radio Run,O,none,1,CPW,2,Y,CALM,48,MALE,WHITE_HISPANIC,5.7,150,THN,BRO,BRO,44,PBBX,BRONX,Y
2018-02-25,12:45:00,2018,February,Sunday,Based on Radio Run,I,H,1,CPW,1,Y,CALM,26,MALE,BLACK,6.1,170,THN,BRO,BLK,47,PBBX,BRONX,N
2018-02-25,12:53:00,2018,February,Sunday,Based on Radio Run,O,P,1,CPW,10,Y,NORMAL,21,MALE,BLACK,6.3,275,U,BRO,BLK,49,PBBX,BRONX,N
2018-02-25,20:17:00,2018,February,Sunday,Based on Radio Run,none,none,1,CPW,5,N,CALM,27,MALE,BLACK,6.2,175,THN,BRO,BLK,120,PBSI,STATEN ISLAND,N
2018-02-26,17:35:00,2018,February,Monday,Based on Self Initiated,O,none,1,CPW,8,Y,NERVOUS,33,MALE,BLACK,5.9,165,MED,BRO,BLK,42,PBBX,BRONX,Y
2018-02-26,15:40:00,2018,February,Monday,Based on Self Initiated,I,P,3,CPW,10,Y,CALM,26,MALE,BLACK,5.11,215,MED,BRO,BLK,49,PBBX,BRONX,N
2018-02-26,23:20:00,2018,February,Monday,Based on Self Initiated,O,none,1,CPW,3,N,none,21,MALE,BLACK,5.7,150,THN,BRO,BLK,67,PBBS,BROOKLYN,N
2018-02-26,17:45:00,2018,February,Monday,Based on Radio Run,none,P,10,CPW,1,Y,NERVOUS,16,MALE,BLACK,-1,-1,THN,BRO,BLK,69,PBBS,BROOKLYN,N
2018-02-26,18:40:00,2018,February,Monday,Based on C/W on Scene,O,none,1,CPW,15,N,CALM,22,MALE,BLACK,5.9,150,MED,BRO,BLK,75,PBBN,BROOKLYN,N
2018-02-26,18:40:00,2018,February,Monday,Based on C/W on Scene,O,none,1,CPW,15,N,CALM,40,MALE,BLACK,6.2,250,HEA,BLK,BLD,75,PBBN,BROOKLYN,N
2018-02-26,18:40:00,2018,February,Monday,Based on C/W on Scene,O,none,15,CPW,15,N,none,23,MALE,BLACK,5.7,180,THN,BRO,BLK,75,PBBN,BROOKLYN,N
2018-02-26,18:40:00,2018,February,Monday,Based on C/W on Scene,O,none,1,CPW,15,N,CALM,-1,MALE,BLACK,5.1,165,MED,BRO,BLK,75,PBBN,BROOKLYN,N
2018-02-27,23:00:00,2018,February,Tuesday,Based on C/W on Scene,none,T,4,CPW,14,Y,AGGITATED,18,MALE,BLACK,5.9,160,THN,BRO,BLK,6,PBMS,MANHATTAN,Y
2018-02-27,14:33:00,2018,February,Tuesday,Based on Radio Run,O,P,1,CPW,5,N,NERVOUS; SWEATING,26,MALE,BLACK,5.1,170,MED,BRO,BLK,42,PBBX,BRONX,Y
2018-02-27,18:53:00,2018,February,Tuesday,Based on Self Initiated,none,P,1,CPW,5,N,ANXOUS,22,MALE,BLACK,6.2,230,HEA,BRO,BLK,46,PBBX,BRONX,Y
2018-02-27,21:27:00,2018,February,Tuesday,Based on Radio Run,O,none,1,CPW,1,N,CALM,-1,MALE,WHITE_HISPANIC,5.9,180,MED,ZZZ,BLK,49,PBBX,BRONX,N
2018-02-27,00:45:00,2018,February,Tuesday,Based on Self Initiated,none,none,1,CPW,5,N,COMBATIVE,20,MALE,BLACK,5.7,165,THN,BLK,BLK,67,PBBS,BROOKLYN,N
2018-02-27,18:38:00,2018,February,Tuesday,Based on Radio Run,O,P,1,CPW,13,Y,NERVOUS,28,MALE,WHITE,5.8,180,MED,BRO,BLK,111,PBQN,QUEENS,N
2018-02-28,17:10:00,2018,February,Wednesday,Based on Radio Run,O,H,10,CPW,10,Y,CALM,44,MALE,BLACK,6,160,MED,BRO,BLD,7,PBMS,MANHATTAN,N
2018-02-28,18:00:00,2018,February,Wednesday,Based on Self Initiated,S,T,1,CPW,10,Y,ARROGANT,27,MALE,BLACK,5.5,160,THN,BRO,BLK,13,PBMS,MANHATTAN,Y
2018-02-28,17:25:00,2018,February,Wednesday,Based on Radio Run,I,P,1,CPW,2,Y,UPSET,35,MALE,BLACK_HISPANIC,6.1,160,THN,BRO,BLK,40,PBBX,BRONX,Y
2018-02-28,18:23:00,2018,February,Wednesday,Based on Radio Run,none,P,0,CPW,2,Y,none,45,MALE,BLACK,5.8,160,THN,none,BLK,45,PBBX,BRONX,N
2018-02-28,19:47:00,2018,February,Wednesday,Based on Radio Run,O,none,0,CPW,8,Y,none,24,MALE,WHITE_HISPANIC,5.9,160,MED,BRO,BLK,48,PBBX,BRONX,N
2018-02-28,16:50:00,2018,February,Wednesday,Based on Self Initiated,O,P,2,CPW,10,N,COMPLIANT,20,MALE,BLACK,5.11,250,HEA,BRO,BLK,49,PBBX,BRONX,Y
2018-02-28,01:20:00,2018,February,Wednesday,Based on Self Initiated,O,P,3,CPW,4,N,CALM,21,MALE,WHITE_HISPANIC,6,170,MED,BRO,BLK,67,PBBS,BROOKLYN,Y
2018-02-28,17:45:00,2018,February,Wednesday,Based on Radio Run,none,P,1,CPW,5,Y,none,20,MALE,BLACK,5.9,130,MED,BRO,BLK,103,PBQS,QUEENS,Y
2018-02-28,19:10:00,2018,February,Wednesday,Based on Self Initiated,O,none,1,CPW,10,N,none,19,MALE,WHITE_HISPANIC,5.5,140,MED,BRO,BLK,114,PBQN,QUEENS,Y
2018-03-01,09:25:00,2018,March,Thursday,Based on Self Initiated,I,P,1,CPW,9,Y,CALM,19,MALE,BLACK,5.6,150,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2018-03-01,19:50:00,2018,March,Thursday,Based on Radio Run,O,none,1,CPW,2,Y,CONFUSED,40,MALE,BLACK,5.1,200,MED,BRO,BLK,24,PBMN,MANHATTAN,N
2018-03-01,09:46:00,2018,March,Thursday,Based on Radio Run,O,P,2,CPW,15,Y,CALM,25,MALE,BLACK,5.1,150,THN,BLK,BLK,34,PBMN,MANHATTAN,N
2018-03-01,10:13:00,2018,March,Thursday,Based on Radio Run,O,none,1,CPW,2,Y,CALM,-1,MALE,BLACK,5.8,150,THN,BRO,BLK,40,PBBX,BRONX,N
2018-03-01,09:53:00,2018,March,Thursday,Based on Radio Run,O,H,2,CPW,16,Y,CALM,44,MALE,BLACK,5.6,190,MED,BRO,BLK,43,PBBX,BRONX,N
2018-03-01,11:09:00,2018,March,Thursday,Based on Radio Run,O,P,1,CPW,5,Y,MALE WAS UPSET; THEN UNDERSTOOD WHY HE WAS STOPPED WHEN EXPLAINED TO HIM,33,MALE,WHITE_HISPANIC,6.2,175,THN,BRO,XXX,47,PBBX,BRONX,N
2018-03-01,00:30:00,2018,March,Thursday,Based on Radio Run,O,none,2,CPW,5,N,CALM / UNDERSTANDING,30,MALE,BLACK,5.8,160,MED,BRO,BLK,77,PBBN,BROOKLYN,N
2018-03-01,16:13:00,2018,March,Thursday,Based on Self Initiated,none,P,0,CPW,10,Y,none,19,MALE,BLACK,6.1,120,THN,BRO,BLK,78,PBBS,BROOKLYN,Y
2018-03-01,15:53:00,2018,March,Thursday,Based on Radio Run,O,none,1,CPW,5,Y,UNCOOPERATIVE,16,MALE,ASIAN_/_PACIFIC_ISLANDER,5.8,190,MED,BRO,BLK,110,PBQN,QUEENS,N
2018-03-02,15:40:00,2018,March,Friday,Based on Radio Run,O,P,1,CPW,10,Y,NERVOUS,17,MALE,WHITE_HISPANIC,5.9,180,MED,BRO,BRO,7,PBMS,MANHATTAN,N
2018-03-02,20:39:00,2018,March,Friday,Based on Self Initiated,O,none,1,CPW,16,Y,CALM & NERVES,33,MALE,BLACK,5.7,145,THN,BRO,BLK,42,PBBX,BRONX,N
2018-03-02,16:15:00,2018,March,Friday,Based on Radio Run,O,P,1,CPW,15,Y,UPSET,31,MALE,BLACK_HISPANIC,5.8,185,MED,BRO,BLK,43,PBBX,BRONX,N
2018-03-02,16:15:00,2018,March,Friday,Based on Radio Run,O,P,1,CPW,15,Y,UPSET,65,MALE,WHITE_HISPANIC,5.5,190,MED,BRO,BLK,43,PBBX,BRONX,N
2018-03-02,08:45:00,2018,March,Friday,Based on Self Initiated,O,P,0,CPW,5,N,NERVOUS,27,MALE,WHITE_HISPANIC,5.9,180,MED,BRO,BRO,44,PBBX,BRONX,N
2018-03-02,11:38:00,2018,March,Friday,Based on C/W on Scene,I,P,1,CPW,1,Y,CALM DURING STOP; BELLIGERENT AFTER ARREST,33,MALE,WHITE_HISPANIC,5.8,165,THN,GRN,BRO,49,PBBX,BRONX,Y
2018-03-02,17:18:00,2018,March,Friday,Based on Radio Run,none,P,3,CPW,3,Y,HOSTILE UNCOOPERATIVE,35,MALE,WHITE_HISPANIC,5.8,200,MED,ZZZ,BLD,108,PBQN,QUEENS,N
2018-03-02,23:38:00,2018,March,Friday,Based on Self Initiated,O,P,2,CPW,5,N,IRRATIONAL AT FIRST THEN LATER COOPERATIVE.,21,MALE,BLACK,6.3,210,MED,BLK,BLK,113,PBQS,QUEENS,N
